Avg EV,Bat Ctrl,Fld,Game,Hard Hit%,Hit,Max EV,Name,Org,Pitch Sel,Pos,Raw,Spd,Age,B,Bonus,ETA,FV,Ht,Org Rk,Risk,Sign Mkt,Sign Yr,T,Top 100,Wt,Year,MLB_Debut,Years_Played,Games_Played,WAR_Sum,Years_Before_Debut
,,40.0,37.5,,30.0,,Jose Salas,14,,33,52.5,55.0,18.1,2,$2.8M,2025,45.0,74.0,7.0,,J2,2019.0,1,,191.0,2021,,0,0,0.0,
,,40.0,37.5,,30.0,,Jose Salas,14,,33,52.5,55.0,19.3,2,$2.8M,2025,50.0,74.0,3.0,,J2,2019.0,1,97.0,191.0,2022,,0,0,0.0,
88.0,60.0,55.0,30.0,,50.0,103.0,Jonah Heim,28,40.0,11,50.0,30.0,25.9,2,$390k,2020,45.0,76.0,7.0,,Draft,2013.0,1,,220.0,2021,2021.0,4,471,8.1,8.0
,,50.0,32.5,,37.5,,Jackson Chourio,15,,14,45.0,60.0,17.2,1,$1.9M,2025,45.0,73.0,7.0,,J2,2021.0,1,,165.0,2021,2024.0,1,148,3.8,3.0
,,50.0,32.5,,37.5,,Jackson Chourio,15,,14,45.0,60.0,18.4,1,$1.9M,2025,45.0,73.0,8.0,,J2,2021.0,1,,165.0,2022,2024.0,1,148,3.8,3.0
,,50.0,32.5,,37.5,,Jackson Chourio,15,,14,45.0,60.0,19.4,1,$1.9M,2024,60.0,73.0,1.0,,J2,2021.0,1,8.0,165.0,2023,2024.0,1,148,3.8,3.0
,,50.0,32.5,,37.5,,Jackson Chourio,15,,14,45.0,60.0,20.4,1,$1.9M,2024,65.0,71.0,1.0,,J2,2021.0,1,5.0,198.0,2024,2024.0,1,148,3.8,3.0
,40.0,55.0,47.5,,37.5,,Pedro León,10,45.0,34,60.0,60.0,23.0,1,$4.0M,2025,45.0,69.0,7.0,,J2,2021.0,1,,200.0,2021,2024.0,1,7,-0.3,3.0
87.0,55.0,35.0,40.0,23.0,45.0,102.0,Aaron Bracho,7,60.0,6,55.0,47.5,20.1,2,$1.5M,2024,47.5,71.0,8.0,,J2,2017.0,1,,175.0,2021,,0,0,0.0,
87.0,55.0,35.0,40.0,23.0,45.0,102.0,Aaron Bracho,7,60.0,6,55.0,47.5,21.3,2,$1.5M,2024,37.5,71.0,36.0,,J2,2017.0,1,,175.0,2022,,0,0,0.0,
88.0,60.0,35.0,40.0,37.0,45.0,105.0,Tyler Callihan,6,40.0,6,57.5,30.0,20.9,0,$1.5M,2024,45.0,73.0,8.0,,Draft,2019.0,1,,215.0,2021,,0,0,0.0,
88.0,60.0,35.0,40.0,37.0,45.0,105.0,Tyler Callihan,6,40.0,6,57.5,30.0,22.1,0,$1.5M,2024,45.0,73.0,9.0,,Draft,2019.0,1,,215.0,2022,,0,0,0.0,
88.0,60.0,35.0,40.0,37.0,45.0,105.0,Tyler Callihan,6,40.0,6,57.5,30.0,23.1,0,$1.5M,2024,40.0,73.0,33.0,,Draft,2019.0,1,,215.0,2023,,0,0,0.0,
93.0,45.0,42.5,40.0,,42.5,110.0,Jordan Westburg,2,50.0,6,50.0,55.0,22.3,1,$2.4M,2024,45.0,75.0,8.0,,Draft,2020.0,1,,191.0,2021,2023.0,2,175,3.7,3.0
93.0,45.0,42.5,40.0,,42.5,110.0,Jordan Westburg,2,50.0,6,50.0,55.0,23.5,1,$2.4M,2024,45.0,75.0,9.0,,Draft,2020.0,1,,203.0,2022,2023.0,2,175,3.7,3.0
93.0,45.0,42.5,40.0,,42.5,110.0,Jordan Westburg,2,50.0,6,50.0,55.0,24.4,1,$2.4M,2024,45.0,75.0,9.0,,Draft,2020.0,1,,203.0,2023,2023.0,2,175,3.7,3.0
,60.0,42.5,37.5,,42.5,,Cristian Santana,9,,33,45.0,47.5,17.5,1,$50k,2025,45.0,72.0,8.0,,J2,2021.0,1,,165.0,2021,,0,0,0.0,
,60.0,42.5,37.5,,42.5,,Cristian Santana,9,,33,45.0,47.5,18.7,1,$2.9M,2025,45.0,72.0,5.0,,J2,2021.0,1,,165.0,2022,,0,0,0.0,
,60.0,42.5,37.5,,42.5,,Cristian Santana,9,,33,45.0,47.5,19.7,1,$2.9M,2026,40.0,72.0,20.0,,Intl15,2021.0,1,,165.0,2023,,0,0,0.0,
94.0,,45.0,45.0,,45.0,111.0,Aaron Sabato,16,,0,60.0,30.0,22.0,1,$2.8M,2024,45.0,74.0,8.0,,Draft,2020.0,1,,230.0,2021,,0,0,0.0,
94.0,,45.0,45.0,,45.0,111.0,Aaron Sabato,16,,0,60.0,30.0,23.2,1,$2.8M,2024,40.0,74.0,23.0,,Draft,2020.0,1,,230.0,2022,,0,0,0.0,
88.0,40.0,65.0,45.0,,42.5,108.0,Taylor Trammell,23,60.0,19,55.0,70.0,23.7,0,$3.2M,2021,45.0,74.0,8.0,,Draft,2016.0,0,,213.0,2021,2021.0,4,126,0.5,5.0
89.0,40.0,50.0,42.5,,35.0,108.0,Khalil Lee,17,55.0,25,57.5,55.0,22.9,0,$750k,2021,45.0,70.0,8.0,,Draft,2016.0,0,,200.0,2021,2021.0,2,13,-0.5,5.0
89.0,40.0,50.0,42.5,,35.0,108.0,Khalil Lee,17,55.0,25,57.5,55.0,24.1,0,$750k,2022,40.0,70.0,15.0,,Draft,2016.0,0,,200.0,2022,2021.0,1,2,0.0,6.0
88.0,40.0,57.5,42.5,36.0,32.5,106.0,Gabriel Arias,7,30.0,33,57.5,55.0,21.3,1,$1.9M,2021,47.5,73.0,9.0,,J2,2016.0,1,,201.0,2021,2022.0,3,191,-2.78e-17,6.0
88.0,40.0,57.5,42.5,36.0,32.5,106.0,Gabriel Arias,7,30.0,33,57.5,55.0,22.4,1,$1.9M,2022,50.0,73.0,4.0,,J2,2016.0,1,99.0,201.0,2022,2022.0,3,191,-2.78e-17,6.0
88.0,40.0,57.5,42.5,36.0,32.5,106.0,Gabriel Arias,7,30.0,33,57.5,55.0,23.4,1,$1.9M,2023,45.0,73.0,11.0,,J2,2016.0,1,,217.0,2023,2022.0,2,175,0.2,7.0
,60.0,45.0,35.0,,42.5,,Wilman Diaz,13,,33,45.0,60.0,17.5,1,$2.8M,2025,45.0,72.0,9.0,,J2,2021.0,1,,165.0,2021,,0,0,0.0,
,60.0,45.0,35.0,,42.5,,Wilman Diaz,13,,33,45.0,60.0,18.7,1,$2.8M,2025,42.5,72.0,17.0,,J2,2021.0,1,,170.0,2022,,0,0,0.0,
,60.0,45.0,35.0,,42.5,,Wilman Diaz,13,,33,45.0,60.0,19.7,1,$2.8M,2025,37.5,72.0,52.0,,Intl15,2021.0,1,,170.0,2023,,0,0,0.0,
87.0,55.0,50.0,37.5,36.0,47.5,102.0,Terrin Vavra,2,60.0,6,40.0,50.0,24.1,0,$550k,2022,45.0,72.0,9.0,,Draft,2018.0,1,,190.0,2021,2022.0,2,67,-0.2,4.0
87.0,55.0,50.0,37.5,36.0,47.5,102.0,Terrin Vavra,2,60.0,6,40.0,50.0,25.2,0,$550k,2022,45.0,72.0,11.0,,Draft,2018.0,1,,200.0,2022,2022.0,2,67,-0.2,4.0
87.0,45.0,42.5,45.0,31.0,32.5,110.0,Ronaldo Hernandez,3,30.0,11,60.0,30.0,23.6,1,$225k,2021,45.0,73.0,9.0,,J2,2014.0,1,,230.0,2021,,0,0,0.0,
87.0,45.0,42.5,45.0,31.0,32.5,110.0,Ronaldo Hernandez,3,30.0,11,60.0,30.0,24.7,1,$225k,2022,45.0,73.0,10.0,,J2,2014.0,1,,230.0,2022,,0,0,0.0,
86.0,50.0,57.5,32.5,,47.5,104.0,Jeison Guzmán,11,35.0,33,45.0,55.0,22.6,0,$1.5M,2022,45.0,74.0,9.0,,J2,2015.0,1,,210.0,2021,,0,0,0.0,
95.0,40.0,40.0,55.0,66.0,32.5,114.0,Micker Adolfo,5,45.0,17,70.0,40.0,24.7,1,$1.6M,2021,42.5,76.0,9.0,,J2,2013.0,1,,255.0,2021,,0,0,0.0,
,45.0,45.0,40.0,,32.5,,Owen Caissie,4,,19,55.0,35.0,18.9,0,$1.2M,2025,45.0,75.0,10.0,,Draft,2020.0,1,,190.0,2021,,0,0,0.0,
,45.0,45.0,40.0,,32.5,,Owen Caissie,4,,19,55.0,35.0,20.1,0,$1.2M,2025,50.0,75.0,4.0,,Draft,2020.0,1,112.0,215.0,2022,,0,0,0.0,
,,50.0,30.0,,42.5,,David Calabrese,12,60.0,14,42.5,60.0,18.7,0,$744k,2025,42.5,71.0,10.0,,Draft,2020.0,1,,160.0,2021,,0,0,0.0,
,,50.0,30.0,,42.5,,David Calabrese,12,60.0,14,42.5,60.0,19.8,0,$744k,2025,37.5,71.0,39.0,,Draft,2020.0,1,,160.0,2022,,0,0,0.0,
,30.0,52.5,25.0,,35.0,,Victor Acosta,22,,33,35.0,60.0,17.0,2,$1.5M,2025,40.0,71.0,10.0,,J2,2021.0,1,,165.0,2021,,0,0,0.0,
,30.0,52.5,25.0,,35.0,,Victor Acosta,22,,33,35.0,60.0,18.1,2,$1.5M,2025,40.0,71.0,13.0,,J2,2021.0,1,,165.0,2022,,0,0,0.0,
89.0,60.0,50.0,32.5,37.0,45.0,108.0,Hudson Head,21,50.0,14,50.0,60.0,20.1,0,$3.0M,2023,45.0,73.0,11.0,,Draft,2019.0,0,,175.0,2021,,0,0,0.0,
89.0,60.0,50.0,32.5,37.0,45.0,108.0,Hudson Head,21,50.0,14,50.0,60.0,21.3,0,$3.0M,2023,40.0,73.0,41.0,,Draft,2019.0,0,,180.0,2022,,0,0,0.0,
,50.0,40.0,42.5,,35.0,,Casey Martin,20,20.0,33,57.5,80.0,22.2,1,$1.3M,2024,42.5,71.0,11.0,,Draft,2020.0,1,,180.0,2021,,0,0,0.0,
,50.0,40.0,42.5,,35.0,,Casey Martin,20,20.0,33,57.5,80.0,23.3,1,$1.3M,2024,40.0,71.0,20.0,,Draft,2020.0,1,,180.0,2022,,0,0,0.0,
96.0,40.0,37.5,37.5,,45.0,102.0,Zavier Warren,15,55.0,11,52.5,45.0,22.4,2,$575k,2024,42.5,72.0,11.0,,Draft,2020.0,1,,190.0,2021,,0,0,0.0,
82.0,70.0,50.0,25.0,,57.5,100.0,Tucupita Marcano,22,50.0,6,30.0,60.0,21.7,0,$320k,2021,40.0,72.0,11.0,,J2,2016.0,1,,170.0,2021,2021.0,3,149,-0.8,5.0
,,37.5,40.0,,40.0,,Sammy Infante,30,,6,52.5,45.0,19.9,1,$1.0M,2025,40.0,73.0,11.0,,Draft,2020.0,1,,185.0,2021,,0,0,0.0,
87.0,45.0,52.5,42.5,,35.0,106.0,Kameron Misner,14,55.0,14,60.0,60.0,23.4,0,$2.1M,2022,45.0,76.0,12.0,,Draft,2019.0,0,,218.0,2021,2024.0,1,8,-0.2,5.0
,55.0,35.0,45.0,,45.0,,Austin Wells,18,55.0,25,55.0,45.0,21.9,0,$2.5M,2023,45.0,73.0,12.0,,Draft,2020.0,1,,220.0,2021,2023.0,2,134,4.0,3.0
,55.0,35.0,45.0,,45.0,,Austin Wells,18,55.0,25,55.0,45.0,23.1,0,$2.5M,2023,42.5,73.0,16.0,,Draft,2020.0,1,,220.0,2022,2023.0,2,134,4.0,3.0
87.0,60.0,47.5,40.0,31.0,45.0,104.0,Daniel Cabrera,9,55.0,19,52.5,45.0,22.7,0,$1.2M,2022,42.5,73.0,12.0,,Draft,2020.0,0,,195.0,2021,,0,0,0.0,
87.0,60.0,47.5,40.0,31.0,45.0,104.0,Daniel Cabrera,9,55.0,19,52.5,45.0,23.9,0,$1.2M,2022,40.0,73.0,28.0,,Draft,2020.0,0,,195.0,2022,,0,0,0.0,
85.0,45.0,55.0,45.0,,35.0,106.0,"Joe, Jr. Gray",15,55.0,25,57.5,52.5,21.2,1,$1.1M,2023,42.5,75.0,12.0,,Draft,2018.0,1,,195.0,2021,,0,0,0.0,
85.0,45.0,55.0,45.0,,35.0,106.0,"Joe, Jr. Gray",15,55.0,25,57.5,52.5,22.4,1,$1.1M,2023,40.0,75.0,18.0,,Draft,2018.0,1,,195.0,2022,,0,0,0.0,
83.0,50.0,42.5,45.0,,37.5,104.0,Freudis Nova,10,35.0,6,57.5,47.5,21.4,1,$1.2M,2022,42.5,73.0,12.0,,J2,2016.0,1,,215.0,2021,,0,0,0.0,
,,45.0,37.5,,37.5,,Brandon Valenzuela,22,,11,47.5,30.0,20.7,2,$100k,2023,40.0,72.0,12.0,,J2,2017.0,1,,190.0,2021,,0,0,0.0,
,,45.0,37.5,,37.5,,Brandon Valenzuela,22,,11,47.5,30.0,21.8,2,$100k,2023,40.0,72.0,12.0,,J2,2017.0,1,,190.0,2022,,0,0,0.0,
,,45.0,37.5,,37.5,,Brandon Valenzuela,22,,11,47.5,30.0,22.8,2,$100k,2024,42.5,72.0,9.0,,J2,2017.0,1,,225.0,2023,,0,0,0.0,
,,45.0,37.5,,37.5,,Brandon Valenzuela,22,,11,47.5,30.0,23.8,2,$100k,2025,42.5,72.0,6.0,,J2,2017.0,1,,225.0,2024,,0,0,0.0,
,20.0,60.0,25.0,,32.5,,Armando Cruz,30,,33,25.0,55.0,17.4,1,$3.9M,2025,40.0,71.0,12.0,,J2,2021.0,1,,165.0,2021,,0,0,0.0,
,20.0,60.0,25.0,,32.5,,Armando Cruz,30,,33,25.0,55.0,18.5,1,$3.9M,2025,40.0,70.0,8.0,,J2,2021.0,1,,160.0,2022,,0,0,0.0,
,20.0,60.0,25.0,,32.5,,Armando Cruz,30,,33,25.0,55.0,19.5,1,$3.9M,2026,40.0,70.0,15.0,,Intl15,2021.0,1,,160.0,2023,,0,0,0.0,
,20.0,60.0,25.0,,32.5,,Armando Cruz,30,,33,25.0,55.0,20.5,1,$3.9M,2026,40.0,70.0,25.0,,Intl15,2021.0,1,,160.0,2024,,0,0,0.0,
89.0,60.0,42.5,40.0,36.0,47.5,104.0,Miguel Vargas,13,55.0,0,52.5,42.5,21.5,1,$300k,2022,45.0,75.0,13.0,,J2,2017.0,1,,200.0,2021,2022.0,3,171,-1.5,5.0
91.0,50.0,42.5,52.5,,42.5,109.0,Jerar Encarnacion,14,40.0,17,60.0,30.0,23.6,1,$78k,2022,45.0,77.0,13.0,,J2,2015.0,1,,240.0,2021,2022.0,2,58,-0.2,7.0
91.0,50.0,42.5,52.5,,42.5,109.0,Jerar Encarnacion,14,40.0,17,60.0,30.0,24.8,1,$78k,2022,37.5,77.0,30.0,,J2,2015.0,1,,240.0,2022,2022.0,2,58,-0.2,7.0
85.0,55.0,42.5,35.0,,40.0,102.0,Coby Mayo,2,45.0,25,57.5,45.0,19.5,1,$1.8M,2025,42.5,76.0,13.0,,Draft,2020.0,1,,215.0,2021,2024.0,1,17,-0.6,4.0
85.0,55.0,42.5,35.0,,40.0,102.0,Coby Mayo,2,45.0,25,57.5,45.0,20.6,1,$1.8M,2025,50.0,77.0,6.0,,Draft,2020.0,1,78.0,215.0,2022,2024.0,1,17,-0.6,4.0
85.0,55.0,42.5,35.0,,40.0,102.0,Coby Mayo,2,45.0,25,57.5,45.0,21.6,1,$1.8M,2025,55.0,77.0,4.0,,Draft,2020.0,1,35.0,215.0,2023,2024.0,1,17,-0.6,4.0
85.0,55.0,42.5,35.0,,40.0,102.0,Coby Mayo,2,45.0,25,57.5,45.0,22.6,1,$1.8M,2025,55.0,77.0,3.0,,Draft,2020.0,1,21.0,230.0,2024,2024.0,1,17,-0.6,4.0
89.0,40.0,45.0,40.0,40.0,32.5,105.0,Maikol Escotto,21,55.0,6,55.0,45.0,19.0,1,$350k,2023,42.5,71.0,13.0,,J2,2018.0,1,,180.0,2021,,0,0,0.0,
89.0,40.0,45.0,40.0,40.0,32.5,105.0,Maikol Escotto,21,55.0,6,55.0,45.0,20.2,1,$350k,2025,42.5,71.0,18.0,,J2,2018.0,1,,180.0,2022,,0,0,0.0,
,55.0,50.0,25.0,,42.5,,Evan Carter,28,70.0,14,42.5,60.0,18.8,0,$1.3M,2025,42.5,76.0,13.0,,Draft,2020.0,1,,190.0,2021,2023.0,2,68,1.5,3.0
,55.0,50.0,25.0,,42.5,,Evan Carter,28,70.0,14,42.5,60.0,19.9,0,$1.3M,2025,47.5,76.0,7.0,,Draft,2020.0,1,,190.0,2022,2023.0,2,68,1.5,3.0
,55.0,50.0,25.0,,42.5,,Evan Carter,28,70.0,14,42.5,60.0,20.9,0,$1.3M,2025,50.0,74.0,2.0,,Draft,2020.0,1,58.0,190.0,2023,2023.0,2,68,1.5,3.0
,,47.5,40.0,,32.5,,Hedbert Perez,15,,19,55.0,55.0,18.2,0,$700k,2024,42.5,71.0,13.0,,J2,2019.0,0,,180.0,2021,,0,0,0.0,
,,47.5,40.0,,32.5,,Hedbert Perez,15,,19,55.0,55.0,19.3,0,$700k,2024,42.5,71.0,14.0,,J2,2019.0,0,,185.0,2022,,0,0,0.0,
,,47.5,40.0,,32.5,,Hedbert Perez,15,,19,55.0,55.0,20.3,0,$700k,2025,37.5,71.0,38.0,,J2,2019.0,0,,185.0,2023,,0,0,0.0,
,50.0,45.0,30.0,,40.0,,Ismael Mena,4,45.0,14,45.0,60.0,18.5,0,$2.2M,2025,42.5,75.0,13.0,,J2,2019.0,0,,185.0,2021,,0,0,0.0,
,50.0,45.0,30.0,,40.0,,Ismael Mena,4,45.0,14,45.0,60.0,19.7,0,$2.2M,2025,37.5,74.0,49.0,,J2,2019.0,0,,175.0,2022,,0,0,0.0,
,50.0,50.0,40.0,,40.0,,Carlos Colmenarez,27,,33,50.0,55.0,17.5,0,$3.2M,2025,47.5,73.0,14.0,,J2,2021.0,1,,175.0,2021,,0,0,0.0,
,50.0,50.0,40.0,,40.0,,Carlos Colmenarez,27,,33,50.0,55.0,18.7,0,$3.2M,2025,47.5,73.0,9.0,,J2,2021.0,1,,175.0,2022,,0,0,0.0,
,50.0,50.0,40.0,,40.0,,Carlos Colmenarez,27,,33,50.0,55.0,19.7,0,$3.2M,2025,45.0,73.0,8.0,,Intl15,2021.0,1,,175.0,2023,,0,0,0.0,
86.0,55.0,47.5,35.0,38.0,47.5,103.0,Owen Miller,7,50.0,33,50.0,45.0,24.5,1,$500k,2021,45.0,72.0,14.0,,Draft,2018.0,1,,190.0,2021,2021.0,4,294,0.5,3.0
,,47.5,37.5,,32.5,,Yhoswar Garcia,20,,14,55.0,70.0,19.7,1,$2.5M,2025,42.5,72.0,14.0,,J2,2020.0,1,,150.0,2021,,0,0,0.0,
,,47.5,37.5,,32.5,,Yhoswar Garcia,20,,14,55.0,70.0,20.9,1,$2.5M,2025,37.5,72.0,43.0,,J2,2020.0,1,,150.0,2022,,0,0,0.0,
88.0,50.0,42.5,42.5,39.0,45.0,109.0,Jahmai Jones,2,45.0,6,50.0,60.0,23.8,1,$1.1M,2021,42.5,71.0,14.0,,Draft,2015.0,1,,205.0,2021,2021.0,3,66,-1.0,6.0
87.0,55.0,52.5,35.0,,40.0,103.0,Yeison Santana,4,45.0,33,42.5,55.0,20.5,1,$300k,2022,42.5,71.0,14.0,,J2,2017.0,1,,170.0,2021,,0,0,0.0,
87.0,55.0,52.5,35.0,,40.0,103.0,Yeison Santana,4,45.0,33,42.5,55.0,21.7,1,$300k,2024,37.5,71.0,42.0,,J2,2017.0,1,,159.0,2022,,0,0,0.0,
,40.0,45.0,30.0,,37.5,,Denzer Guzman,12,,6,45.0,42.5,17.3,1,$1.9M,2025,40.0,74.0,14.0,,J2,2021.0,1,,165.0,2021,,0,0,0.0,
,60.0,45.0,32.5,,42.5,,Nerwillian Cedeno,22,,6,35.0,55.0,19.2,2,,2024,40.0,69.0,14.0,,J2,2018.0,1,,175.0,2021,,0,0,0.0,
,,45.0,40.0,,40.0,,Zach DeLoach,23,,14,50.0,57.5,22.8,0,$1.7M,2024,40.0,74.0,14.0,,Draft,2020.0,1,,205.0,2021,2024.0,1,22,0.1,4.0
87.0,40.0,42.5,40.0,34.0,37.5,106.0,Greg Jones,27,50.0,14,52.5,70.0,23.2,2,$3.0M,2023,47.5,71.0,15.0,,Draft,2019.0,1,,175.0,2021,2024.0,1,6,0.1,5.0
87.0,40.0,42.5,40.0,34.0,37.5,106.0,Greg Jones,27,50.0,14,52.5,70.0,24.4,2,$3.0M,2023,50.0,71.0,4.0,,Draft,2019.0,1,84.0,175.0,2022,2024.0,1,6,0.1,5.0
88.0,45.0,50.0,40.0,,40.0,104.0,Anthony Servideo,2,55.0,33,47.5,55.0,22.2,0,$950k,2024,42.5,70.0,15.0,,Draft,2020.0,1,,175.0,2021,,0,0,0.0,
88.0,45.0,50.0,40.0,,40.0,104.0,Anthony Servideo,2,55.0,33,47.5,55.0,23.4,0,$950k,2024,40.0,70.0,25.0,,Draft,2020.0,1,,175.0,2022,,0,0,0.0,
88.0,,55.0,40.0,,47.5,100.0,Freddy Zamora,15,,33,52.5,60.0,22.6,1,$1.2M,2024,42.5,73.0,15.0,,Draft,2020.0,1,,190.0,2021,,0,0,0.0,
88.0,,55.0,40.0,,47.5,100.0,Freddy Zamora,15,,33,52.5,60.0,23.8,1,$1.2M,2024,42.5,73.0,11.0,,Draft,2020.0,1,,190.0,2022,,0,0,0.0,
88.0,,55.0,40.0,,47.5,100.0,Freddy Zamora,15,,33,52.5,60.0,24.7,1,$1.2M,2024,40.0,73.0,18.0,,Draft,2020.0,1,,190.0,2023,,0,0,0.0,
90.0,40.0,47.5,37.5,48.0,37.5,108.0,Ricardo Genovés,24,50.0,11,57.5,20.0,22.0,1,$500k,2021,42.5,74.0,15.0,,J2,2015.0,1,,254.0,2021,,0,0,0.0,
90.0,40.0,47.5,37.5,48.0,37.5,108.0,Ricardo Genovés,24,50.0,11,57.5,20.0,23.2,1,$500k,2023,40.0,74.0,24.0,,J2,2015.0,1,,254.0,2022,,0,0,0.0,
90.0,40.0,47.5,37.5,48.0,37.5,108.0,Ricardo Genovés,24,50.0,11,57.5,20.0,24.2,1,$500k,2024,40.0,74.0,32.0,,J2,2015.0,1,,230.0,2023,,0,0,0.0,
,40.0,37.5,35.0,,30.0,97.0,Jackson Miller,6,,11,45.0,35.0,19.4,0,$1.3M,2025,40.0,72.0,15.0,,Draft,2020.0,1,,195.0,2021,,0,0,0.0,
,40.0,37.5,35.0,,30.0,97.0,Jackson Miller,6,,11,45.0,35.0,20.6,0,$1.3M,2025,40.0,72.0,28.0,,Draft,2020.0,1,,195.0,2022,,0,0,0.0,
85.0,55.0,45.0,35.0,,40.0,105.0,Trei Cruz,9,55.0,6,40.0,50.0,22.9,2,$900k,2024,40.0,74.0,15.0,,Draft,2020.0,1,,200.0,2021,,0,0,0.0,
85.0,55.0,45.0,35.0,,40.0,105.0,Trei Cruz,9,55.0,6,40.0,50.0,24.1,2,$900k,2024,40.0,74.0,14.0,,Draft,2020.0,1,,200.0,2022,,0,0,0.0,
88.0,40.0,35.0,47.5,42.0,40.0,106.0,Seth Beer,0,55.0,17,60.0,20.0,24.7,0,$2.3M,2021,42.5,75.0,16.0,,Draft,2018.0,1,,195.0,2021,2021.0,2,43,-0.8,3.0
88.0,40.0,35.0,47.5,42.0,40.0,106.0,Seth Beer,0,55.0,17,60.0,20.0,25.9,0,$2.3M,2022,40.0,75.0,18.0,,Draft,2018.0,1,,230.0,2022,2021.0,1,38,-0.9,4.0
,45.0,42.5,45.0,49.0,37.5,109.0,Canaan Smith-Njigba,21,60.0,19,60.0,40.0,22.1,0,$498k,2022,42.5,72.0,16.0,,Draft,2017.0,1,,215.0,2021,2022.0,2,18,-0.6,5.0
,45.0,42.5,45.0,49.0,37.5,109.0,Canaan Smith-Njigba,21,60.0,19,60.0,40.0,23.3,0,$498k,2022,40.0,72.0,32.0,,Draft,2017.0,1,,215.0,2022,2022.0,2,18,-0.6,5.0
,45.0,42.5,45.0,49.0,37.5,109.0,Canaan Smith-Njigba,21,60.0,19,60.0,40.0,24.2,0,$498k,2023,37.5,72.0,39.0,,Draft,2017.0,1,,215.0,2023,2022.0,1,15,-0.5,6.0
,60.0,35.0,30.0,,42.5,,Nick Yorke,3,50.0,6,42.5,47.5,19.2,1,$2.7M,2025,42.5,72.0,16.0,,Draft,2020.0,1,,200.0,2021,2024.0,1,11,-0.1,4.0
,60.0,35.0,30.0,,42.5,,Nick Yorke,3,50.0,6,42.5,47.5,20.3,1,$2.7M,2025,55.0,72.0,3.0,,Draft,2020.0,1,33.0,200.0,2022,2024.0,1,11,-0.1,4.0
,60.0,35.0,30.0,,42.5,,Nick Yorke,3,50.0,6,42.5,47.5,21.3,1,$2.7M,2025,50.0,72.0,5.0,,Draft,2020.0,1,115.0,200.0,2023,2024.0,1,11,-0.1,4.0
,60.0,35.0,30.0,,42.5,,Nick Yorke,3,50.0,6,42.5,47.5,22.3,1,$2.7M,2025,45.0,71.0,13.0,,Draft,2020.0,1,,200.0,2024,2024.0,1,11,-0.1,4.0
,55.0,50.0,40.0,,42.5,,Casey Schmitt,24,45.0,8,52.5,40.0,22.3,1,$1.2M,2024,42.5,74.0,16.0,,Draft,2020.0,1,,200.0,2021,2023.0,2,130,-0.3,3.0
,55.0,50.0,40.0,,42.5,,Casey Schmitt,24,45.0,8,52.5,40.0,23.4,1,$1.2M,2024,42.5,74.0,15.0,,Draft,2020.0,1,,200.0,2022,2023.0,2,130,-0.3,3.0
,55.0,50.0,40.0,,42.5,,Casey Schmitt,24,45.0,8,52.5,40.0,24.4,1,$1.2M,2023,45.0,74.0,7.0,,Draft,2020.0,1,,215.0,2023,2023.0,2,130,-0.3,3.0
90.0,50.0,47.5,45.0,44.0,40.0,107.0,Terone Harris,1,40.0,19,55.0,45.0,25.4,1,$10k,2021,40.0,70.0,16.0,,Draft,2018.0,1,,215.0,2021,,0,0,0.0,
88.0,55.0,42.5,42.5,,35.0,106.0,Elehuris Montero,8,30.0,8,57.5,30.0,22.8,1,$300k,2021,40.0,75.0,16.0,,J2,2015.0,1,,215.0,2021,2022.0,3,205,-2.4,7.0
88.0,55.0,42.5,42.5,,35.0,106.0,Elehuris Montero,8,30.0,8,57.5,30.0,24.0,1,$300k,2022,45.0,75.0,6.0,,J2,2015.0,1,,215.0,2022,2022.0,3,205,-2.4,7.0
,,37.5,37.5,,37.5,,Kaden Polcovich,23,,6,50.0,60.0,22.3,2,$575k,2024,40.0,70.0,16.0,,Draft,2020.0,1,,185.0,2021,,0,0,0.0,
,,37.5,37.5,,37.5,,Kaden Polcovich,23,,6,50.0,60.0,23.4,2,$575k,2024,37.5,69.0,28.0,,Draft,2020.0,1,,190.0,2022,,0,0,0.0,
87.0,55.0,47.5,35.0,,40.0,,Marcus Smith,28,40.0,14,37.5,70.0,20.7,0,$400k,2024,42.5,71.0,17.0,,Draft,2019.0,0,,185.0,2021,,0,0,0.0,
,,40.0,40.0,,32.5,,Fidel Montero,18,,25,62.5,55.0,17.5,1,,2025,42.5,74.0,17.0,,J2,2021.0,1,,170.0,2021,,0,0,0.0,
,,40.0,40.0,,32.5,,Fidel Montero,18,,25,62.5,55.0,18.6,1,,2025,37.5,74.0,37.0,,J2,2021.0,1,,170.0,2022,,0,0,0.0,
89.0,60.0,42.5,42.5,42.0,52.5,105.0,Tyler Nevin,2,50.0,0,50.0,35.0,24.0,1,$2.0M,2021,40.0,76.0,17.0,,Draft,2015.0,1,,225.0,2021,2021.0,4,192,-1.1,6.0
89.0,60.0,42.5,42.5,42.0,52.5,105.0,Tyler Nevin,2,50.0,0,50.0,35.0,25.2,1,$2.0M,2022,37.5,76.0,42.0,,Draft,2015.0,1,,225.0,2022,2021.0,3,186,-1.2,7.0
87.0,60.0,52.5,32.5,,50.0,104.0,Jameson Hannah,8,45.0,19,45.0,60.0,23.8,0,$1.8M,2021,40.0,71.0,17.0,,Draft,2018.0,0,,190.0,2021,,0,0,0.0,
